int	string
ID|n|星级*10000+助理类型*1000+等级	助理英文名字
id	name
13011000	宣传课程
13011001	宣传课程
13011002	宣传课程
13011003	宣传课程
13011004	宣传课程
13011005	宣传课程
13011006	宣传课程
13011007	宣传课程
13011008	宣传课程
13011009	宣传课程
13011010	宣传课程
13011011	宣传课程
13011012	宣传课程
13011013	宣传课程
13011014	宣传课程
13011015	宣传课程
13011016	宣传课程
13011017	宣传课程
13011018	宣传课程
13011019	宣传课程
13011020	宣传课程
13011021	宣传课程
13011022	宣传课程
13011023	宣传课程
13011024	宣传课程
13011025	宣传课程
13011026	宣传课程
13011027	宣传课程
13011028	宣传课程
13011029	宣传课程
13011030	宣传课程
13011031	宣传课程
13011032	宣传课程
13011033	宣传课程
13011034	宣传课程
13011035	宣传课程
13011036	宣传课程
13011037	宣传课程
13011038	宣传课程
13011039	宣传课程
13011040	宣传课程
13011041	宣传课程
13011042	宣传课程
13011043	宣传课程
13011044	宣传课程
13011045	宣传课程
13011046	宣传课程
13011047	宣传课程
13011048	宣传课程
13011049	宣传课程
13011050	宣传课程
13011051	宣传课程
13011052	宣传课程
13011053	宣传课程
13011054	宣传课程
13011055	宣传课程
13011056	宣传课程
13011057	宣传课程
13011058	宣传课程
13011059	宣传课程
13011060	宣传课程
13011061	宣传课程
13011062	宣传课程
13011063	宣传课程
13011064	宣传课程
13011065	宣传课程
13011066	宣传课程
13011067	宣传课程
13011068	宣传课程
13011069	宣传课程
13011070	宣传课程
13011071	宣传课程
13011072	宣传课程
13011073	宣传课程
13011074	宣传课程
13011075	宣传课程
13011076	宣传课程
13011077	宣传课程
13011078	宣传课程
13011079	宣传课程
13011080	宣传课程
13011081	宣传课程
13011082	宣传课程
13011083	宣传课程
13011084	宣传课程
13011085	宣传课程
13011086	宣传课程
13011087	宣传课程
13011088	宣传课程
13011089	宣传课程
13011090	宣传课程
13011091	宣传课程
13011092	宣传课程
13011093	宣传课程
13011094	宣传课程
13011095	宣传课程
13011096	宣传课程
13011097	宣传课程
13011098	宣传课程
13011099	宣传课程
13011100	宣传课程
13012000	形象课程
13012001	形象课程
13012002	形象课程
13012003	形象课程
13012004	形象课程
13012005	形象课程
13012006	形象课程
13012007	形象课程
13012008	形象课程
13012009	形象课程
13012010	形象课程
13012011	形象课程
13012012	形象课程
13012013	形象课程
13012014	形象课程
13012015	形象课程
13012016	形象课程
13012017	形象课程
13012018	形象课程
13012019	形象课程
13012020	形象课程
13012021	形象课程
13012022	形象课程
13012023	形象课程
13012024	形象课程
13012025	形象课程
13012026	形象课程
13012027	形象课程
13012028	形象课程
13012029	形象课程
13012030	形象课程
13012031	形象课程
13012032	形象课程
13012033	形象课程
13012034	形象课程
13012035	形象课程
13012036	形象课程
13012037	形象课程
13012038	形象课程
13012039	形象课程
13012040	形象课程
13012041	形象课程
13012042	形象课程
13012043	形象课程
13012044	形象课程
13012045	形象课程
13012046	形象课程
13012047	形象课程
13012048	形象课程
13012049	形象课程
13012050	形象课程
13012051	形象课程
13012052	形象课程
13012053	形象课程
13012054	形象课程
13012055	形象课程
13012056	形象课程
13012057	形象课程
13012058	形象课程
13012059	形象课程
13012060	形象课程
13012061	形象课程
13012062	形象课程
13012063	形象课程
13012064	形象课程
13012065	形象课程
13012066	形象课程
13012067	形象课程
13012068	形象课程
13012069	形象课程
13012070	形象课程
13012071	形象课程
13012072	形象课程
13012073	形象课程
13012074	形象课程
13012075	形象课程
13012076	形象课程
13012077	形象课程
13012078	形象课程
13012079	形象课程
13012080	形象课程
13012081	形象课程
13012082	形象课程
13012083	形象课程
13012084	形象课程
13012085	形象课程
13012086	形象课程
13012087	形象课程
13012088	形象课程
13012089	形象课程
13012090	形象课程
13012091	形象课程
13012092	形象课程
13012093	形象课程
13012094	形象课程
13012095	形象课程
13012096	形象课程
13012097	形象课程
13012098	形象课程
13012099	形象课程
13012100	形象课程
13013000	生活课程
13013001	生活课程
13013002	生活课程
13013003	生活课程
13013004	生活课程
13013005	生活课程
13013006	生活课程
13013007	生活课程
13013008	生活课程
13013009	生活课程
13013010	生活课程
13013011	生活课程
13013012	生活课程
13013013	生活课程
13013014	生活课程
13013015	生活课程
13013016	生活课程
13013017	生活课程
13013018	生活课程
13013019	生活课程
13013020	生活课程
13013021	生活课程
13013022	生活课程
13013023	生活课程
13013024	生活课程
13013025	生活课程
13013026	生活课程
13013027	生活课程
13013028	生活课程
13013029	生活课程
13013030	生活课程
13013031	生活课程
13013032	生活课程
13013033	生活课程
13013034	生活课程
13013035	生活课程
13013036	生活课程
13013037	生活课程
13013038	生活课程
13013039	生活课程
13013040	生活课程
13013041	生活课程
13013042	生活课程
13013043	生活课程
13013044	生活课程
13013045	生活课程
13013046	生活课程
13013047	生活课程
13013048	生活课程
13013049	生活课程
13013050	生活课程
13013051	生活课程
13013052	生活课程
13013053	生活课程
13013054	生活课程
13013055	生活课程
13013056	生活课程
13013057	生活课程
13013058	生活课程
13013059	生活课程
13013060	生活课程
13013061	生活课程
13013062	生活课程
13013063	生活课程
13013064	生活课程
13013065	生活课程
13013066	生活课程
