int	string
ID|n|引导ID	内容
id	content
100101	准备了这么久，终于要正式开业了，真让人激动呢！
100201	楼层扩建成功，让我们开始建造吧！
100202	选择电影院就可以进行建造啦！
100301	建摄影棚需要更大的空间，让我们先把顶层扩建吧！
100302	楼层扩建成功，让我们开始建造吧！
100303	选择摄影棚就可以进行建造啦！
100401	现在就可以开始拍摄了哦！
100402	让我们来看看收到的剧本都有哪些吧！
100403	除了受众类型，也要考虑剧本与我们旗下艺人的契合度哦！
100404	拍摄类型也是至关重要的哦，如果类型与剧本题材相契合，也能进一步提高电影的品质！
100501	这里就能看到当前上映中电影的持续收益啦！让我们领取当前收益吧！
100502	
100601	建艺人教室需要更大的空间，让我们先把顶层扩建吧！
100602	楼层扩建成功，让我们开始建造吧！
100603	
100701	让我们先进入艺人部门吧！
100702	星探们已经开始忙碌了，来看看他们有什么收获吧！
100703	看看星探给出的候选人列表吧！
100704	下面是本次星探列出的候选人们，选择你认为合适的艺人进行签约吧！
100801	让我们先进入艺人部门吧！
100802	选择你想要升级的艺人！
100803	把选中艺人提升到10级吧！
100901	建市场部需要更大的空间，让我们先把顶层扩建吧！
100902	
100903	
101001	先来看看我们的市场版图吧！
101002	
101003	
101004	让我们从这里进入街道开始宣传吧！
101005	让签约艺人参与宣传能够更好的调动观众热情，提高宣传效率喔！
101006	代言人已经准备就绪，让我们开始这次宣传活动吧！
101101	让我们对市场部进行升级吧！
101102	
101201	这里就能看到当前上映中电影的持续收益啦！
101202	通过派发宣传单，可以让我们的电影在选定地区的关注度更上一阶哦！
101301	先来看看我们的市场版图吧！
101302	
101303	
101304	让我们从这里进入街道开始宣传吧！
101305	雇佣秘书之后，就可以把城市宣传的工作交由秘书来完成啦！
101306	让签约艺人参与宣传能够更好的调动观众热情，提高宣传效率喔！
101307	代言人已经准备就绪，让我们开始这次宣传活动吧！
101401	先来看看我们的市场版图吧！
101402	
101403	
101404	就在这里进行我们的路演吧！
101501	先来看看我们的市场版图吧！
101502	
101503	
101504	在这座城市的宣传活动已经完成啦，可以直接占领它了哦！
101601	先来看看我们的市场版图吧！
101602	
101603	让我们选择已经占领的这座城市吧！
101604	让我们看看这里对形象大使的要求！
101701	这里就能看到当前上映中电影的持续收益啦！
101702	目前我们就选这个城市就好啦！
101703	选中之后就可以把这座城市作为重点区域进行宣传了喔！
101801	再接再厉拍出更好的电影吧！
101901	建宣传部需要更大的空间，让我们先把顶层扩建吧！
101902	
101903	
102001	这里就能看到当前上映中电影的关注度哦！
102002	如果我们电影上映期间的关注度够高，还能获得额外的奖励物品哦！这些对我们影院的发展都是很有用的呢！
102101	这里就能看到当前上映中电影的持续收益啦！
102102	可以收取持续受益了哦！
102201	先来看看我们的市场版图吧！
102202	
102203	让我们选择已经完成宣传的这座城市吧！
102204	果然已经有收益了呢，赶紧收取吧！
102301	建仓库需要更大的空间，让我们先把顶层扩建吧！
102302	
102303	
102401	首先，让我们看一下经营情况！
102402	目前的生产线支持的周边就是这些哦！
102403	选择要生产的周边让生产线开始运作吧！接下来只要等待生产线完成就可以啦！
102501	建销售部需要更大的空间，让我们先把顶层扩建吧！
102502	
102503	
102601	让我们对摄影棚进行升级吧！
102602	
102701	建商务部需要更大的空间，让我们先把顶层扩建吧！
102702	
102703	
102801	让我们先进入艺人部门吧！
102802	
102803	把选中艺人提升到20级吧！
102901	准备开始拍摄吧！
103001	这里就可以看到我们当前所属分组的排行榜啦！
103002	
103101	首先，让我们看一下经营情况！
103102	我们所收到的订单会展示在这里哦！
103103	订单都有时限要求，过了时限客户就会放弃这笔订单了，这对我们可是损失，所以一定要及时处理！
103104	在箱子里装入符合订单要求的物品，就可以完成这笔订单了哦！
103105	
103106	确认无误就赶紧完成订单吧！
103201	先来看看我们的市场版图吧！
103202	
103203	
103204	让我们先完成所有的街区宣传吧！
103205	
103206	在两个街区的宣传都完成之后，就可以开始路演啦！
103207	在这座城市的宣传活动已经完成啦，可以直接占领它了哦！
103301	先来看看我们的市场版图吧！
103302	
103303	让我们选择已经占领的这座城市吧！
103304	选择3位符合要求的艺人作为这座城市的形象大使吧！
103401	建办公室需要更大的空间，让我们先把顶层扩建吧！
103402	
103403	
103501	首先，让我们看一下经营情况！
103502	这里就能看到目前需要处理的公务了哦。
103503	别让公务积压哦，快点处理它们吧！
103601	先来看看我们的市场版图吧！
103602	
103603	让我们选择已经占领的这座城市吧！
103604	你应该没忘怎么领取收益吧？
103701	首先，让我们看一下经营情况！
103702	目前的生产线支持的周边就是这些哦！
103703	选择要生产的周边让生产线开始运作吧！接下来只要等待生产线完成就可以啦！
103801	建接待室需要更大的空间，让我们先把顶层扩建吧！
103802	
103803	
103901	首先，让我们看一下经营情况！
103902	我们可以在这里接待粉丝哦！
103903	帮粉丝找到他们想见的艺人吧！
105401	我们可以选择新的院线进行签约了哦！
105402	先让我们来看看公司目前的概况！
105403	这里就可以进行签约啦！
105501	需要兑换的时候就要来找我们的财务员小姐姐了哦！
105502	这里就可以用金币来兑换绿钞啦！
105601	让我们来试试这部5星剧本吧！
105701	完成所有主线任务之后就能获得影业协会提供的丰厚奖励喔！
105801	让我们来扩充一下我们的剧本库吧！
105901	让我们的片场助理帮忙安排培训课程吧！
106001	首先，让我们看一下经营情况！
106002	我们可以在这里进行会议哦！
200101	
200201	
200202	
200203	
200301	让我们先进入艺人部门吧！
200302	选择你想要培训的艺人！
200303	让选中艺人开始培训吧！
200401	让我们先进入艺人部门吧！
200402	选择你想要赠送礼物的艺人！
200403	这里可以看到目前我们拥有的礼物资产哦！
200404	把礼物赠送给选中的艺人吧！
200501	让我们先进入训练室吧！
200601	让我们先进入艺人部门吧！
200602	选择你想要升级技能的艺人！
200603	这里就能看到艺人技能了哦！
200604	升级选中艺人的技能吧！
200701	首先，让我们看一下经营情况！
200702	
200801	
200802	
200901	首先，让我们看一下经营情况！
200902	
201001	
201101	
201201	让我们看看当前街区的公司排行榜吧！
201202	可以给排行榜前三名的公司点赞喔！
201301	
201302	让我们看看当前街区的影片排行榜吧！
201303	可以给排行榜前三名的影片点赞喔！
201401	
201402	让我们看看街区概况吧！
201403	赶紧领取今天的比赛礼包吧！
201601	首先，让我们看一下经营情况！
201602	
201603	
201701	首先，让我们看一下经营情况！
201702	
201703	
201704	完成的订单越多，获得的收益也就越多喔！
202001	我们可以向合作者赠送绿钞哦，毕竟互相帮助才是合作的本意嘛！
202101	这里可以看到合作任务哦！
202201	让我们完成一次合作订单吧！
202301	
202302	
202401	
202402	
999998	我们已经有一段时间没有新电影上映了，所以也没有收到新订单喔。让我们先去拍摄一部电影吧！
999999	之前拍摄的电影都已经结束放映了哦，让我们先去拍一部新电影吧！
