int	string
ID|n|艺人ID+忠诚度等级	备注
id	tips
100100	
100101	
100102	
100103	
100104	
100105	
100106	
100107	
100108	
100109	
100110	
100111	
100112	
100113	
100114	
100115	
100116	
100117	
100118	
100119	
100120	
100121	
100122	
100123	
100124	
100125	
100126	
100127	
100128	
100129	
100130	
100131	
100132	
100133	
100134	
100135	
100136	
100137	
100138	
100139	
100140	
100141	
100142	
100143	
100144	
100200	
100201	
100202	
100203	
100204	
100205	
100206	
100207	
100208	
100209	
100210	
100211	
100212	
100213	
100214	
100215	
100216	
100217	
100218	
100219	
100220	
100221	
100222	
100223	
100224	
100225	
100226	
100227	
100228	
100229	
100230	
100231	
100232	
100233	
100234	
100235	
100236	
100237	
100238	
100239	
100240	
100241	
100242	
100243	
100244	
100300	
100301	
100302	
100303	
100304	
100305	
100306	
100307	
100308	
100309	
100310	
100311	
100312	
100313	
100314	
100315	
100316	
100317	
100318	
100319	
100320	
100321	
100322	
100323	
100324	
100325	
100326	
100327	
100328	
100329	
100330	
100331	
100332	
100333	
100334	
100335	
100336	
100337	
100338	
100339	
100340	
100341	
100342	
100343	
100344	
100400	
100401	
100402	
100403	
100404	
100405	
100406	
100407	
100408	
100409	
100410	
100411	
100412	
100413	
100414	
100415	
100416	
100417	
100418	
100419	
100420	
100421	
100422	
100423	
100424	
100425	
100426	
100427	
100428	
100429	
100430	
100431	
100432	
100433	
100434	
100435	
100436	
100437	
100438	
100439	
100440	
100441	
100442	
100443	
100444	
100500	
100501	
100502	
100503	
100504	
100505	
100506	
100507	
100508	
100509	
100510	
100511	
100512	
100513	
100514	
100515	
100516	
100517	
100518	
100519	
100520	
100521	
100522	
100523	
100524	
100525	
100526	
100527	
100528	
100529	
100530	
100531	
100532	
100533	
100534	
100535	
100536	
100537	
100538	
100539	
100540	
100541	
100542	
100543	
100544	
100600	
100601	
100602	
100603	
100604	
100605	
100606	
100607	
100608	
100609	
100610	
100611	
100612	
100613	
100614	
100615	
100616	
100617	
100618	
100619	
100620	
100621	
100622	
100623	
100624	
100625	
100626	
100627	
100628	
100629	
100630	
100631	
100632	
100633	
100634	
100635	
100636	
100637	
100638	
100639	
100640	
100641	
100642	
100643	
100644	
200100	
200101	
200102	
200103	
200104	
200105	
200106	
200107	
200108	
200109	
200110	
200111	
200112	
200113	
200114	
200115	
200116	
200117	
200118	
200119	
200120	
200121	
200122	
200123	
200124	
200125	
200126	
200127	
200128	
200129	
200130	
200131	
200132	
200133	
200134	
200135	
200136	
200137	
200138	
200139	
200140	
200141	
200142	
200143	
200144	
200200	
200201	
200202	
200203	
200204	
200205	
200206	
200207	
200208	
200209	
200210	
200211	
200212	
200213	
200214	
200215	
200216	
200217	
200218	
200219	
200220	
200221	
200222	
200223	
200224	
200225	
200226	
200227	
200228	
200229	
200230	
200231	
200232	
200233	
200234	
200235	
200236	
200237	
200238	
200239	
200240	
200241	
200242	
200243	
200244	
200300	
200301	
200302	
200303	
200304	
200305	
200306	
200307	
200308	
200309	
200310	
200311	
200312	
200313	
200314	
200315	
200316	
200317	
200318	
200319	
200320	
200321	
200322	
200323	
200324	
200325	
200326	
200327	
200328	
200329	
200330	
200331	
200332	
200333	
200334	
200335	
200336	
200337	
200338	
200339	
200340	
200341	
200342	
200343	
200344	
200400	
200401	
200402	
200403	
200404	
200405	
200406	
200407	
200408	
200409	
200410	
200411	
200412	
200413	
200414	
200415	
200416	
200417	
200418	
200419	
200420	
200421	
200422	
200423	
200424	
200425	
200426	
200427	
200428	
200429	
200430	
200431	
200432	
200433	
200434	
200435	
200436	
200437	
200438	
200439	
200440	
200441	
200442	
200443	
200444	
200500	
200501	
200502	
200503	
200504	
200505	
200506	
200507	
200508	
200509	
200510	
200511	
200512	
200513	
200514	
200515	
200516	
200517	
200518	
200519	
200520	
200521	
200522	
200523	
200524	
200525	
200526	
200527	
200528	
200529	
200530	
200531	
200532	
200533	
200534	
200535	
200536	
200537	
200538	
200539	
200540	
200541	
200542	
200543	
200544	
200600	
200601	
200602	
200603	
200604	
200605	
200606	
200607	
200608	
200609	
200610	
200611	
200612	
200613	
200614	
200615	
200616	
200617	
200618	
200619	
200620	
200621	
200622	
200623	
200624	
200625	
200626	
200627	
200628	
200629	
200630	
200631	
200632	
200633	
200634	
200635	
200636	
200637	
200638	
200639	
200640	
200641	
200642	
200643	
200644	
200700	
200701	
200702	
200703	
200704	
200705	
200706	
200707	
200708	
200709	
200710	
200711	
200712	
200713	
200714	
200715	
200716	
200717	
200718	
200719	
200720	
200721	
200722	
200723	
200724	
200725	
200726	
200727	
200728	
200729	
200730	
200731	
200732	
200733	
200734	
200735	
200736	
200737	
200738	
200739	
200740	
200741	
200742	
200743	
200744	
200800	
200801	
200802	
200803	
200804	
200805	
200806	
200807	
200808	
200809	
200810	
200811	
200812	
200813	
200814	
200815	
200816	
200817	
200818	
200819	
200820	
200821	
200822	
200823	
200824	
200825	
200826	
200827	
200828	
200829	
200830	
200831	
200832	
200833	
200834	
200835	
200836	
200837	
200838	
200839	
200840	
200841	
200842	
200843	
200844	
200900	
200901	
200902	
200903	
200904	
200905	
200906	
200907	
200908	
200909	
200910	
200911	
200912	
200913	
200914	
200915	
200916	
200917	
200918	
200919	
200920	
200921	
200922	
200923	
200924	
200925	
200926	
200927	
200928	
200929	
200930	
200931	
200932	
200933	
200934	
200935	
200936	
200937	
200938	
200939	
200940	
200941	
200942	
200943	
200944	
201000	
201001	
201002	
201003	
201004	
201005	
201006	
201007	
201008	
201009	
201010	
201011	
201012	
201013	
201014	
201015	
201016	
201017	
201018	
201019	
201020	
201021	
201022	
201023	
201024	
201025	
201026	
201027	
201028	
201029	
201030	
201031	
201032	
201033	
201034	
201035	
201036	
201037	
201038	
201039	
201040	
201041	
201042	
201043	
201044	
201100	
201101	
201102	
201103	
201104	
201105	
201106	
201107	
201108	
201109	
201110	
201111	
201112	
201113	
201114	
201115	
201116	
201117	
201118	
201119	
201120	
201121	
201122	
201123	
201124	
201125	
201126	
201127	
201128	
201129	
201130	
201131	
201132	
201133	
201134	
201135	
201136	
201137	
201138	
201139	
201140	
201141	
201142	
201143	
201144	
201200	
201201	
201202	
201203	
201204	
201205	
201206	
201207	
201208	
201209	
201210	
201211	
201212	
201213	
201214	
201215	
201216	
201217	
201218	
201219	
201220	
201221	
201222	
201223	
201224	
201225	
201226	
201227	
201228	
201229	
201230	
201231	
201232	
201233	
201234	
201235	
201236	
201237	
201238	
201239	
201240	
201241	
201242	
201243	
201244	
201300	
201301	
201302	
201303	
201304	
201305	
201306	
201307	
201308	
201309	
201310	
201311	
201312	
201313	
201314	
201315	
201316	
201317	
201318	
201319	
201320	
201321	
201322	
201323	
201324	
201325	
201326	
201327	
201328	
201329	
201330	
201331	
201332	
201333	
201334	
201335	
201336	
201337	
201338	
201339	
201340	
201341	
201342	
201343	
201344	
201400	
201401	
201402	
201403	
201404	
201405	
201406	
201407	
201408	
201409	
201410	
201411	
201412	
201413	
201414	
201415	
201416	
201417	
201418	
201419	
201420	
201421	
201422	
201423	
201424	
201425	
201426	
201427	
201428	
201429	
201430	
201431	
201432	
201433	
201434	
201435	
201436	
201437	
201438	
201439	
201440	
201441	
201442	
201443	
201444	
201500	
201501	
201502	
201503	
201504	
201505	
201506	
201507	
201508	
201509	
201510	
201511	
201512	
201513	
201514	
201515	
201516	
201517	
201518	
201519	
201520	
201521	
201522	
201523	
201524	
201525	
201526	
201527	
201528	
201529	
201530	
201531	
201532	
201533	
201534	
201535	
201536	
201537	
201538	
201539	
201540	
201541	
201542	
201543	
201544	
300100	
300101	
300102	
300103	
300104	
300105	
300106	
300107	
300108	
300109	
300110	
300111	
300112	
300113	
300114	
300115	
300116	
300117	
300118	
300119	
300120	
300121	
300122	
300123	
300124	
300125	
300126	
300127	
300128	
300129	
300130	
300131	
300132	
300133	
300134	
300135	
300136	
300137	
300138	
300139	
300140	
300141	
300142	
300143	
300144	
300200	
300201	
300202	
300203	
300204	
300205	
300206	
300207	
300208	
300209	
300210	
300211	
300212	
300213	
300214	
300215	
300216	
300217	
300218	
300219	
300220	
300221	
300222	
300223	
300224	
300225	
300226	
300227	
300228	
300229	
300230	
300231	
300232	
300233	
300234	
300235	
300236	
300237	
300238	
300239	
300240	
300241	
300242	
300243	
300244	
300300	
300301	
300302	
300303	
300304	
300305	
300306	
300307	
300308	
300309	
300310	
300311	
300312	
300313	
300314	
300315	
300316	
300317	
300318	
300319	
300320	
300321	
300322	
300323	
300324	
300325	
300326	
300327	
300328	
300329	
300330	
300331	
300332	
300333	
300334	
300335	
300336	
300337	
300338	
300339	
300340	
300341	
300342	
300343	
300344	
300400	
300401	
300402	
300403	
300404	
300405	
300406	
300407	
300408	
300409	
300410	
300411	
300412	
300413	
300414	
300415	
300416	
300417	
300418	
300419	
300420	
300421	
300422	
300423	
300424	
300425	
300426	
300427	
300428	
300429	
300430	
300431	
300432	
300433	
300434	
300435	
300436	
300437	
300438	
300439	
300440	
300441	
300442	
300443	
300444	
300500	
300501	
300502	
300503	
300504	
300505	
300506	
300507	
300508	
300509	
300510	
300511	
300512	
300513	
300514	
300515	
300516	
300517	
300518	
300519	
300520	
300521	
300522	
300523	
300524	
300525	
300526	
300527	
300528	
300529	
300530	
300531	
300532	
300533	
300534	
300535	
300536	
300537	
300538	
300539	
300540	
300541	
300542	
300543	
300544	
300600	
300601	
300602	
300603	
300604	
300605	
300606	
300607	
300608	
300609	
300610	
300611	
300612	
300613	
300614	
300615	
300616	
300617	
300618	
300619	
300620	
300621	
300622	
300623	
300624	
300625	
300626	
300627	
300628	
300629	
300630	
300631	
300632	
300633	
300634	
300635	
300636	
300637	
300638	
300639	
300640	
300641	
300642	
300643	
300644	
300700	
300701	
300702	
300703	
300704	
300705	
300706	
300707	
300708	
300709	
300710	
300711	
300712	
300713	
300714	
300715	
300716	
300717	
300718	
300719	
300720	
300721	
300722	
300723	
300724	
300725	
300726	
300727	
300728	
300729	
300730	
300731	
300732	
300733	
300734	
300735	
300736	
300737	
300738	
300739	
300740	
300741	
300742	
300743	
300744	
300800	
300801	
300802	
300803	
300804	
300805	
300806	
300807	
300808	
300809	
300810	
300811	
300812	
300813	
300814	
300815	
300816	
300817	
300818	
300819	
300820	
300821	
300822	
300823	
300824	
300825	
300826	
300827	
300828	
300829	
300830	
300831	
300832	
300833	
300834	
300835	
300836	
300837	
300838	
300839	
300840	
300841	
300842	
300843	
300844	
300900	
300901	
300902	
300903	
300904	
300905	
300906	
300907	
300908	
300909	
300910	
300911	
300912	
300913	
300914	
300915	
300916	
300917	
300918	
300919	
300920	
300921	
300922	
300923	
300924	
300925	
300926	
300927	
300928	
300929	
300930	
300931	
300932	
