int	string
屏蔽字的ID	内容
id	text
1001	鷄|巴
1002	街|头扒衣|头对抗
1003	蔡|和森|文胜|崇國|啓芳|英文
1004	納|粹
1005	邹|家华
1006	斧|头镰刀
1007	霰|弹枪
1008	登|輝
1009	板|球套件|扎福利网
1010	匹|莫林
1011	也|好波
1012	刚|珠抢|朱枪
1013	均|三甲苯|苯三酚|三硝基苯|苯四甲酸酐|四甲苯
1014	烈|鹰手机监听
1015	周|守訓|总理|杰撸|恩来|永康|健康|小康|鋒鎖|六性吧
1016	扉|之阴
1017	吳|學燦|學璨|育升|志芳|敦義|弘達|宏達|仁華|邦國|百益|方城|淑珍|邦国
1018	商|务部
1019	推|油
1020	竞|技蛮牛
1021	注|册送白菜
1022	诽|谤信息
1023	s|henycs.co|ex五月天|-乙基亚磺酰甲基-o,o-二异丙基二硫代磷酸酯|unzhongshan|iwameitui.1274.net.cn|m舔穴|m丝足会所|,s´-(1,4-二噁烷2,3-二基)o,o,o´,o´-四乙基双(二硫代磷酸酯)|ystem|ex8杂志|zlmgh.cn|ongrenqiong|unzhengcai|-[2-(二乙氨基)乙基]-o,o-二乙基硫赶磷酸酯|m|afeweb|imple|howka8.com|f网站定做|m虐待|f|amalanqi|aobi|-2-苯磺酰基氨基乙基-o,o-二异丙基二硫代磷酸酯|m女王|unwen|uck|pyera软件|uzhenhua|uzhaozheng|-甲基-n-[(甲基氨基甲酰基)-氧基]硫代乙酰胺酸酯|-{2-[(1-氰基-1-甲基乙基)氨基]-2-氧代乙基}-o，o-二乙基硫代磷酸酯|ex|unyixian|m论坛|ewuyuetian.1274.net.cn|m援交|ongchuyu|ewuyuetian.1174.net.cn|jlike.com|hanbenwushiliu|vdc|erver|aqieer|ucker|he金瓶|m调教|hit|tlmbbs.cn|unchunlan|hijiamouni|,s,s-三丁基三硫代磷酸酯|adamu|hen源|ongping|idalin|b
1024	啊|無卵
1025	骑|骑射|妹网|妹妹|姐姐
1026	进|口汽枪|口气狗|口弓弩|口毒药|口气枪网|口秃|线数据|口手狗
1027	反|社會|动|日|中游行|恐弩|封鎖|封鎖技術|腐敗論壇|华|屏蔽考试设备|党|人類|政府|右题材|屏蔽考试作弊设备|共|恐委员会|革命
1028	聯|總
1029	记|者证
1030	贵|族娱乐城|族宝贝论坛
1031	靖|國神社|国神社
1032	蝌|蚪窝|蚪窝在线视频
1033	芬|太尼|硫磷|乙茶碱|普雷司|美曲秦
1034	棕|曲霉毒素a|榈酰氯|曲霉毒素
1035	吴|帮国|学谦|法宪|邦國|邦国|官正|仪
1036	潜|水刀|规则商务伴游|伏者手机监听软件
1037	著|名初中生
1038	口|射|交|活|内爆射|交放尿|技|淫|爆吞精|爆
1039	帳|號
1040	倒|习联盟|xi联盟
1041	鲍|威尔|岳桥
1042	蛤|蟆|煮习
1043	硬|直圖騰|挺|脂酰氯|币模具
1044	状|元娱乐城
1045	贾|庆林|慶林
1046	问|鼎娱乐平台
1047	付|肾素|肾碱
